118,57,6,1,5,2,6
119,59,5,1,4,2,5
120,54,8,1,8,2,9
121,164,9,1,8,2,10
122,71,7,1,6,2,7
123,169,6,1,5,2,6
124,46,6,1,6,2,7
125,22,5,1,4,2,5
126,128,8,1,7,2,8
127,158,9,1,9,2,10
128,54,11,1,10,2,11
129,22,6,1,6,2,7
130,136,7,1,6,2,7
131,170,11,1,9,2,11
132,100,5,1,5,2,5
133,82,6,1,5,2,6
134,85,7,1,4,2,7
135,173,8,1,6,2,8
136,159,7,1,4,2,7
137,125,6,1,5,2,6
138,112,7,1,7,2,7
139,137,6,1,6,2,8
140,125,9,1,8,2,11
141,66,7,1,6,2,7
142,63,6,1,4,2,7
143,71,5,1,2,2,5
144,163,16,1,15,2,16
145,123,8,1,8,2,10
146,48,6,1,6,2,6
147,92,6,1,5,2,6
148,145,6,1,4,2,6
149,85,6,1,4,2,7
150,119,6,1,6,2,7
151,90,17,1,16,2,18
152,123,6,1,3,2,6
153,78,8,1,8,2,11
154,25,7,1,6,2,9
155,170,7,1,6,2,7
156,177,10,1,9,2,11
157,23,7,1,7,2,7
158,67,8,1,8,2,9
159,144,5,1,3,2,5
160,167,6,1,5,2,7
161,114,4,1,4,2,5
162,139,3,1,1,2,3
163,59,3,1,3,2,3
164,88,2,1,1,2,2
165,122,1,1,1,2,1
166,104,1,1,1,2,1
167,84,1,1,1,2,2
168,83,2,1,1,2,3
169,130,2,1,2,2,2
170,118,3,1,1,2,3
171,138,2,1,2,2,2
172,140,3,1,3,2,4
173,121,1,1,1,2,1
174,71,1,1,1,2,1
175,58,0,1,1,2,0
176,109,5,1,4,2,6
177,135,0,1,1,2,0
178,50,4,1,4,2,4
179,126,2,1,2,2,2
180,68,3,1,1,2,4
181,124,11,1,11,2,11
182,72,6,1,6,2,6
183,104,5,1,5,2,5
184,126,8,1,7,2,9
185,188,5,1,5,2,5
186,104,7,1,6,2,8
187,71,6,1,6,2,8
188,155,8,1,7,2,9
189,114,5,1,5,2,5
190,100,7,1,7,2,8
191,64,7,1,7,2,7
192,81,8,1,7,2,8
193,72,5,1,2,2,5
194,193,8,1,8,2,8
195,161,5,1,5,2,5
196,105,8,1,8,2,10
197,170,7,1,6,2,7
198,172,6,1,6,2,6
199,97,6,1,5,2,6
200,107,4,1,4,2,5
201,197,4,1,4,2,4
202,61,9,1,7,2,9
203,179,6,1,4,2,6
204,126,13,1,13,2,13
205,79,4,1,4,2,5
206,65,7,1,7,2,10
207,61,4,1,4,2,4
208,63,9,1,9,2,12
209,119,8,1,7,2,8
210,198,7,1,7,2,9
211,190,8,1,5,2,8
212,183,16,1,15,2,16
213,159,7,1,7,2,8
214,296,14,1,13,2,14
215,297,9,1,6,2,9
216,196,11,1,11,2,12
217,112,29,1,26,2,29
218,259,8,1,8,2,8
219,210,20,1,20,2,20
220,262,7,1,7,2,7
221,154,10,1,10,2,12
222,117,7,1,6,2,9
223,265,14,1,13,2,16
224,118,10,1,9,2,10
225,261,13,1,13,2,13
226,294,8,1,7,2,10
227,263,14,1,13,2,14
228,154,8,1,8,2,10
229,219,25,1,25,2,25
230,165,16,1,16,2,19
231,214,15,1,15,2,15
232,257,13,1,12,2,15
233,217,8,1,8,2,11
234,276,8,1,8,2,8
235,134,9,1,7,2,9
236,299,15,1,15,2,15
237,212,10,1,10,2,11
238,294,9,1,8,2,9
239,180,8,1,5,2,8
240,239,7,1,7,2,7
241,188,11,1,9,2,12
242,149,11,1,11,2,12
243,200,12,1,11,2,13
244,139,7,1,7,2,7
245,197,13,1,12,2,13
246,153,13,1,12,2,14
247,268,8,1,7,2,8
248,172,16,1,15,2,16
249,239,20,1,20,2,21
250,131,18,1,17,2,19
251,171,7,1,7,2,9
252,287,9,1,9,2,10
253,257,8,1,5,2,8
254,162,11,1,9,2,11
255,263,12,1,12,2,14
256,200,11,1,11,2,12
257,188,10,1,8,2,10
258,173,7,1,7,2,8
259,296,10,1,8,2,11
260,176,11,1,11,2,13
261,180,20,1,20,2,22
262,231,12,1,11,2,12
263,194,14,1,14,2,14
264,147,14,1,12,2,15
265,277,11,1,11,2,12
266,152,9,1,8,2,10
267,241,7,1,5,2,7
268,181,11,1,11,2,11
269,203,8,1,7,2,8
270,239,10,1,10,2,11
271,167,8,1,7,2,8
272,126,9,1,7,2,10
273,116,8,1,7,2,9
274,289,11,1,10,2,11
275,141,14,1,14,2,16
276,224,29,1,28,2,30
277,253,13,1,13,2,13
278,287,16,1,16,2,16
279,245,16,1,15,2,16
280,281,8,1,8,2,9
281,209,19,1,18,2,20
282,238,10,1,9,2,12
283,282,15,1,15,2,15
284,168,13,1,11,2,13
285,234,8,1,7,2,9
286,182,8,1,8,2,10
287,200,13,1,10,2,13
288,264,8,1,8,2,11
289,223,13,1,11,2,14
290,282,8,1,7,2,8
291,117,7,1,4,2,7
292,260,14,1,13,2,16
293,164,12,1,12,2,12
294,205,8,1,7,2,8
295,188,10,1,7,2,10
296,266,14,1,14,2,14
297,203,23,1,23,2,24
298,272,11,1,11,2,13
299,131,13,1,12,2,14
300,292,14,1,14,2,15
301,212,11,1,10,2,13
302,212,9,1,8,2,11
303,153,16,1,15,2,16
304,219,14,1,12,2,14
305,185,9,1,9,2,10
306,246,8,1,8,2,10
307,139,7,1,5,2,7
308,279,16,1,16,2,16
309,246,27,1,26,2,27
310,112,11,1,10,2,11
311,263,11,1,11,2,12
312,195,10,1,9,2,12
313,202,9,1,6,2,9
314,281,10,1,9,2,10
315,123,9,1,9,2,10
316,265,7,1,6,2,8
317,164,9,1,8,2,9
318,196,9,1,9,2,11
319,191,8,1,6,2,8
320,244,8,1,8,2,8
321,155,16,1,16,2,17
322,267,8,1,8,2,11
323,131,12,1,11,2,12
324,201,9,1,9,2,10
325,183,9,1,9,2,10
326,175,7,1,7,2,10
327,281,12,1,10,2,12
328,120,7,1,5,2,8
329,298,7,1,7,2,9
330,171,10,1,9,2,10
331,241,8,1,7,2,8
332,232,9,1,9,2,9
333,166,16,1,15,2,18
334,150,11,1,9,2,12
335,168,9,1,9,2,9
336,216,9,1,9,2,9
337,210,16,1,16,2,16
338,123,8,1,8,2,9
339,170,10,1,10,2,10
340,237,9,1,7,2,10
341,257,11,1,10,2,11
342,231,8,1,8,2,10
343,259,29,1,28,2,30
344,182,7,1,6,2,7
345,249,9,1,9,2,9
346,168,7,1,7,2,8
347,163,15,1,15,2,18
348,295,8,1,7,2,10
349,225,9,1,7,2,9
350,228,10,1,9,2,12
351,249,10,1,10,2,10
352,289,12,1,12,2,12
353,205,11,1,11,2,14
354,270,9,1,9,2,10
355,281,8,1,7,2,10
356,254,9,1,7,2,10
357,203,13,1,13,2,14
358,169,11,1,11,2,11
359,295,11,1,11,2,14
360,287,13,1,13,2,14
361,151,21,1,19,2,21
362,167,19,1,19,2,21
363,273,17,1,14,2,17
364,193,9,1,9,2,12
365,123,9,1,7,2,10
366,280,8,1,8,2,9
367,219,8,1,6,2,8
368,224,9,1,9,2,12
369,238,11,1,11,2,12
370,268,9,1,8,2,9
371,206,9,1,8,2,10
372,279,23,1,20,2,23
373,272,24,1,22,2,25
374,171,18,1,17,2,18
375,126,10,1,10,2,10
376,110,23,1,23,2,23
377,253,16,1,14,2,16
378,240,15,1,13,2,16
379,250,18,1,18,2,18
380,285,8,1,7,2,9
381,231,22,1,22,2,24
382,187,10,1,10,2,10
383,283,7,1,7,2,10
384,228,9,1,8,2,11
385,263,10,1,10,2,11
386,294,7,1,7,2,8
387,249,10,1,10,2,12
388,167,20,1,18,2,21
389,248,10,1,10,2,10
390,196,8,1,8,2,8
391,265,9,1,8,2,9
392,136,9,1,9,2,10
393,168,12,1,12,2,12
394,248,11,1,11,2,14
395,273,8,1,7,2,9
396,247,9,1,6,2,9
397,149,11,1,11,2,11
398,124,16,1,15,2,16
399,232,9,1,8,2,10
400,294,9,1,9,2,12
401,113,11,1,11,2,12
402,192,11,1,11,2,11
403,252,8,1,7,2,10
404,194,8,1,5,2,8
405,228,17,1,17,2,19
406,190,10,1,8,2,11
407,218,7,1,7,2,7
408,251,11,1,11,2,14
409,258,23,1,21,2,23
410,257,15,1,15,2,15
411,567,4,1,3,2,4
412,930,4,1,4,2,5
413,496,6,1,5,2,7
414,701,11,1,11,2,13
415,271,5,1,3,2,5
416,977,5,1,2,2,5
417,534,5,1,5,2,5
418,292,3,1,3,2,3
419,518,5,1,5,2,6
420,854,7,1,6,2,8
421,375,5,1,5,2,7
422,627,3,1,1,2,4
423,840,4,1,4,2,4
424,283,4,1,2,2,5
425,485,4,1,3,2,4
426,457,8,1,8,2,9
427,981,5,1,2,2,5
428,216,5,1,5,2,6
429,840,8,1,8,2,8
430,750,5,1,4,2,5
431,517,6,1,4,2,6
432,805,8,1,7,2,8
433,782,6,1,5,2,6
434,321,6,1,5,2,6
435,972,5,1,5,2,5
436,234,5,1,4,2,5
437,395,5,1,2,2,5
438,746,5,1,4,2,6
439,677,8,1,8,2,11
440,322,7,1,7,2,7
441,195,5,1,5,2,6
442,390,5,1,3,2,5
443,531,6,1,5,2,7
444,657,6,1,6,2,7
445,228,5,1,2,2,5
446,594,5,1,5,2,5
447,350,3,1,3,2,3
448,883,4,1,3,2,5
449,501,6,1,6,2,6
450,206,7,1,6,2,7
451,846,6,1,5,2,6
452,908,4,1,2,2,4
453,976,6,1,5,2,6
454,618,6,1,3,2,6
455,710,5,1,5,2,5
456,924,4,1,3,2,4
457,914,3,1,2,2,5
458,220,6,1,6,2,6
459,750,4,1,4,2,5
460,842,4,1,3,2,5
461,542,5,1,5,2,5
462,853,7,1,6,2,8
463,643,7,1,7,2,7
464,512,8,1,8,2,8
465,299,6,1,6,2,6
466,918,5,1,5,2,5
467,704,5,1,5,2,6
468,664,5,1,4,2,5
469,804,7,1,5,2,8
470,485,4,1,3,2,4
471,795,7,1,7,2,7
472,928,7,1,7,2,7
473,287,5,1,5,2,5
474,706,6,1,6,2,7
475,464,4,1,4,2,6
476,387,5,1,5,2,8
477,586,4,1,3,2,6
478,607,4,1,4,2,6
479,936,5,1,5,2,5
480,901,7,1,7,2,8
481,410,5,1,3,2,5
482,298,4,1,4,2,4
483,974,6,1,5,2,6
484,304,4,1,3,2,5
485,887,3,1,1,2,3
486,439,5,1,5,2,5
487,258,5,1,5,2,6
488,858,4,1,1,2,4
489,264,7,1,6,2,9
490,951,8,1,6,2,8
491,225,3,1,2,2,3
492,427,5,1,5,2,5
493,210,5,1,4,2,6
494,401,7,1,7,2,8
495,716,7,1,4,2,7
496,800,5,1,5,2,6
497,642,4,1,2,2,5
498,922,5,1,5,2,8
499,628,8,1,5,2,8
500,187,6,1,3,2,6
501,380,4,1,3,2,6
502,446,6,1,5,2,7
503,564,5,1,3,2,6
504,826,6,1,5,2,8
505,253,5,1,3,2,5
506,194,5,1,4,2,7
507,924,5,1,3,2,6
508,768,5,1,5,2,6
509,541,5,1,5,2,7
510,182,7,1,5,2,7
511,269,6,1,6,2,7
512,586,6,1,6,2,6
513,349,5,1,5,2,8
514,503,4,1,2,2,5
515,823,6,1,6,2,8
516,896,11,1,9,2,12
517,957,7,1,7,2,9
518,756,5,1,3,2,5
519,737,5,1,4,2,5
520,754,5,1,5,2,5
521,409,4,1,3,2,4
522,322,6,1,5,2,6
523,941,7,1,5,2,7
524,423,5,1,3,2,6
525,530,6,1,5,2,7
526,808,7,1,6,2,7
527,700,6,1,5,2,7
528,951,7,1,7,2,7
529,543,6,1,6,2,6
530,761,8,1,7,2,8
531,835,6,1,6,2,8
532,915,10,1,9,2,10
533,716,4,1,3,2,6
534,271,4,1,2,2,4
535,254,7,1,7,2,8
536,870,3,1,2,2,5
537,965,9,1,8,2,9
538,306,6,1,5,2,8
539,658,3,1,1,2,4
540,666,4,1,2,2,5
541,586,5,1,5,2,8
542,933,6,1,6,2,8
543,539,5,1,4,2,7
544,439,6,1,5,2,8
545,446,7,1,7,2,10
546,185,3,1,2,2,3
547,661,8,1,8,2,8
548,551,5,1,5,2,5
549,710,6,1,6,2,6
550,897,8,1,6,2,9
551,216,5,1,4,2,7
552,454,5,1,5,2,5
553,363,6,1,4,2,6
554,293,6,1,6,2,9
555,461,8,1,8,2,8
556,223,7,1,5,2,7
557,557,6,1,6,2,8
558,640,7,1,7,2,8
559,638,3,1,2,2,4
560,942,7,1,7,2,10
561,872,3,1,3,2,4
562,601,4,1,4,2,4
563,325,7,1,7,2,10
564,443,6,1,5,2,6
565,929,8,1,7,2,9
566,643,6,1,5,2,8
567,827,7,1,5,2,8
568,526,5,1,2,2,5
569,383,4,1,2,2,5
570,667,7,1,7,2,7
571,556,5,1,4,2,5
572,929,6,1,4,2,6
573,381,6,1,6,2,9
574,972,4,1,3,2,5
575,484,4,1,3,2,4
576,870,5,1,5,2,5
577,438,7,1,6,2,7
578,568,5,1,4,2,7
579,521,5,1,4,2,6
580,764,9,1,9,2,9
581,307,6,1,6,2,6
582,289,6,1,6,2,7
583,271,4,1,4,2,4
584,604,5,1,5,2,7
585,850,7,1,7,2,7
586,850,5,1,4,2,6
587,950,5,1,5,2,5
588,260,4,1,4,2,5
589,601,7,1,7,2,7
590,283,6,1,5,2,7
591,670,5,1,4,2,6
592,741,8,1,6,2,9
593,470,9,1,8,2,9
594,264,4,1,3,2,5
595,579,6,1,6,2,9
596,994,7,1,4,2,7
597,620,7,1,7,2,8
598,303,5,1,5,2,6
599,462,7,1,6,2,7
600,581,4,1,2,2,5
601,269,8,1,8,2,11
602,701,6,1,6,2,9
603,942,4,1,2,2,4
604,646,6,1,4,2,7
605,604,4,1,4,2,7
606,234,6,1,4,2,6
607,672,4,1,3,2,5
608,803,4,1,4,2,4
609,933,9,1,9,2,9
610,205,7,1,7,2,8
611,871,6,1,4,2,6
612,272,4,1,2,2,4
613,703,6,1,5,2,7
614,564,5,1,4,2,6
615,905,3,1,3,2,3
616,885,4,1,2,2,4
617,960,5,1,5,2,7
618,484,8,1,8,2,9
619,475,7,1,7,2,8
620,722,6,1,5,2,8
621,412,5,1,5,2,6
622,785,4,1,4,2,4
623,590,3,1,2,2,3
624,382,7,1,7,2,10
625,909,6,1,6,2,7
626,646,5,1,4,2,7
627,564,5,1,5,2,5
628,973,5,1,5,2,5
629,856,5,1,4,2,7
630,306,5,1,5,2,5
631,615,3,1,1,2,3
632,701,6,1,5,2,7
633,394,7,1,6,2,8
634,882,7,1,6,2,9
635,349,4,1,4,2,7
636,948,5,1,5,2,7
637,611,5,1,5,2,5
638,572,5,1,4,2,7
639,240,4,1,4,2,4
640,591,4,1,4,2,4
641,759,5,1,5,2,5
642,628,7,1,4,2,7
643,527,7,1,7,2,7
644,775,6,1,5,2,6
645,753,4,1,4,2,5
646,732,8,1,8,2,11
647,465,8,1,7,2,10
648,370,7,1,7,2,7
649,985,4,1,4,2,4
650,238,4,1,3,2,6
651,793,6,1,5,2,6
652,484,6,1,4,2,7
653,838,6,1,6,2,7
654,386,8,1,8,2,9
655,855,6,1,5,2,7
656,800,5,1,5,2,7
657,567,6,1,6,2,6
658,369,6,1,6,2,6
659,376,5,1,2,2,5
660,818,4,1,4,2,5
661,647,2,1,2,2,5
662,307,7,1,5,2,8
663,448,4,1,2,2,5
664,956,7,1,7,2,8
665,521,6,1,6,2,6
666,487,10,1,8,2,10
667,739,7,1,5,2,7
668,727,6,1,5,2,8
669,312,9,1,8,2,9
670,493,4,1,3,2,6
671,461,7,1,7,2,8
672,345,6,1,5,2,6
673,684,6,1,4,2,7
674,824,4,1,3,2,4
675,234,5,1,5,2,7
676,458,4,1,1,2,4
677,994,5,1,5,2,5
678,827,6,1,5,2,7
679,472,4,1,4,2,5
680,762,6,1,6,2,6
681,743,4,1,4,2,4
682,530,8,1,7,2,9
683,688,4,1,4,2,7
684,913,6,1,5,2,8
685,901,4,1,4,2,7
686,601,4,1,4,2,4
687,805,6,1,6,2,6
688,447,6,1,6,2,6
689,488,4,1,2,2,5
690,876,6,1,4,2,7
691,250,5,1,5,2,6
692,337,6,1,6,2,6
693,427,4,1,2,2,5
694,282,6,1,5,2,7
695,278,6,1,6,2,9
696,731,7,1,4,2,7
697,609,4,1,2,2,4
698,290,4,1,4,2,5
699,727,7,1,5,2,7
700,349,6,1,6,2,7
701,280,5,1,2,2,5
702,332,6,1,6,2,7
703,844,7,1,7,2,7
704,971,4,1,3,2,5
705,471,7,1,7,2,10
706,661,5,1,3,2,5
707,345,7,1,5,2,8
708,893,7,1,6,2,7
709,718,6,1,4,2,7
710,424,5,1,3,2,5
711,408,5,1,5,2,5
712,998,7,1,6,2,7
713,283,5,1,5,2,5
714,183,5,1,5,2,5
715,324,4,1,2,2,5
716,688,7,1,6,2,9
717,611,7,1,7,2,7
718,813,4,1,3,2,6
719,490,7,1,7,2,9
720,942,4,1,1,2,4
721,520,6,1,5,2,7
722,672,7,1,7,2,7
723,331,2,1,2,2,2
724,622,5,1,5,2,8
725,868,4,1,4,2,5
726,710,6,1,6,2,6
727,590,4,1,3,2,5
728,511,6,1,6,2,9
729,847,4,1,4,2,5
730,269,6,1,6,2,8
731,993,5,1,5,2,5
732,653,5,1,4,2,5
733,702,7,1,7,2,10
734,420,6,1,3,2,6
735,571,5,1,4,2,5
736,518,7,1,6,2,7
737,643,5,1,4,2,5
738,345,6,1,6,2,6
739,446,4,1,2,2,4
740,936,3,1,3,2,6
741,235,6,1,5,2,6
742,322,5,1,4,2,7
743,534,4,1,4,2,5
744,998,3,1,3,2,3
745,210,6,1,4,2,6
746,509,4,1,4,2,4
747,940,6,1,6,2,7
748,355,7,1,7,2,9
749,394,5,1,5,2,5
750,739,5,1,5,2,5
751,791,7,1,6,2,8
752,236,4,1,4,2,5
753,441,3,1,3,2,3
754,848,5,1,4,2,5
755,460,5,1,5,2,5
756,403,4,1,4,2,4
757,333,4,1,4,2,4
758,402,7,1,7,2,7
759,363,7,1,6,2,7
760,199,7,1,6,2,7
761,956,7,1,7,2,7
762,878,5,1,5,2,5
763,560,6,1,4,2,7
764,736,6,1,4,2,6
765,523,4,1,3,2,4
766,587,5,1,3,2,5
767,503,2,1,1,2,2
768,216,4,1,4,2,4
769,855,6,1,6,2,6
770,967,5,1,3,2,5
771,329,5,1,4,2,7
772,620,7,1,7,2,7
773,883,4,1,4,2,4
774,282,3,1,1,2,4
775,845,6,1,5,2,6
776,210,6,1,6,2,6
777,878,6,1,3,2,6
778,790,6,1,4,2,7
779,716,4,1,2,2,4
780,356,4,1,4,2,7
781,482,6,1,3,2,6
782,859,6,1,6,2,7
783,738,7,1,6,2,7
784,548,4,1,4,2,5
785,538,7,1,7,2,10
786,321,8,1,7,2,8
787,876,5,1,5,2,5
788,574,7,1,7,2,8
789,215,2,1,1,2,4
790,971,5,1,5,2,7
791,983,4,1,3,2,5
792,548,4,1,4,2,4
793,219,10,1,10,2,13
794,944,5,1,3,2,5
795,528,6,1,6,2,7
796,994,3,1,2,2,4
797,320,4,1,4,2,5
798,956,6,1,6,2,7
799,765,6,1,6,2,9
800,424,5,1,3,2,5
801,261,5,1,5,2,5
802,461,9,1,8,2,9
803,937,3,1,3,2,3
804,795,6,1,5,2,6
805,378,8,1,8,2,9
806,720,5,1,4,2,5
807,422,6,1,5,2,7
808,643,5,1,5,2,5
809,936,6,1,6,2,8
810,436,5,1,4,2,6
811,385,7,1,6,2,9
812,513,4,1,2,2,5
813,626,8,1,8,2,10
814,633,6,1,6,2,7
815,886,6,1,6,2,6
816,385,7,1,6,2,8
817,868,7,1,6,2,8
818,186,6,1,4,2,6
819,501,8,1,8,2,9
820,402,6,1,4,2,6
821,399,7,1,5,2,8
822,639,4,1,2,2,4
823,419,4,1,4,2,4
824,642,5,1,3,2,6
825,202,4,1,4,2,4
826,601,4,1,2,2,5
827,776,6,1,6,2,6
828,334,6,1,4,2,6
829,300,5,1,5,2,7
830,612,5,1,5,2,5
831,701,5,1,3,2,6
832,874,4,1,2,2,5
833,654,5,1,5,2,5
834,423,8,1,6,2,8
835,336,6,1,6,2,7
836,771,5,1,4,2,5
837,665,8,1,8,2,8
838,891,3,1,2,2,4
839,553,6,1,6,2,6
840,694,5,1,5,2,5
841,637,8,1,8,2,9
842,203,4,1,3,2,6
843,538,5,1,4,2,5
844,954,3,1,1,2,3
845,625,6,1,5,2,8
846,668,5,1,4,2,5
847,593,5,1,5,2,6
848,840,7,1,6,2,9
849,957,5,1,3,2,6
850,841,7,1,6,2,7
851,797,6,1,5,2,6
852,820,4,1,2,2,5
853,644,4,1,3,2,6
854,953,5,1,3,2,5
855,686,5,1,5,2,8
856,587,6,1,4,2,6
857,929,4,1,4,2,6
858,852,4,1,1,2,4
859,942,2,1,1,2,2
860,540,5,1,5,2,6
861,427,5,1,4,2,5
862,618,2,1,2,2,2
863,462,5,1,4,2,7
864,772,5,1,5,2,8
865,753,7,1,4,2,7
866,993,6,1,6,2,6
867,474,6,1,4,2,6
868,358,4,1,3,2,5
869,377,4,1,2,2,4
870,448,5,1,2,2,5
871,577,5,1,3,2,6
872,453,6,1,4,2,7
873,513,5,1,5,2,6
874,882,4,1,4,2,4
875,984,5,1,3,2,6
876,207,6,1,3,2,6
877,212,5,1,5,2,8
878,885,4,1,3,2,4
879,881,5,1,5,2,7
880,876,4,1,4,2,5
881,430,3,1,2,2,4
882,270,6,1,5,2,8
883,660,7,1,7,2,7
884,357,6,1,6,2,6
885,475,6,1,6,2,9
886,599,5,1,5,2,6
887,484,6,1,6,2,8
888,794,5,1,3,2,5
889,629,5,1,5,2,7
890,565,4,1,4,2,4
891,931,6,1,5,2,6
892,681,5,1,5,2,7
893,619,5,1,4,2,5
894,635,5,1,4,2,7
895,615,6,1,6,2,9
896,297,5,1,4,2,5
897,693,4,1,4,2,4
898,807,5,1,5,2,6
899,452,7,1,5,2,7
900,658,5,1,3,2,5
901,914,5,1,5,2,7
902,733,6,1,6,2,7
903,394,5,1,3,2,6
904,953,3,1,3,2,3
905,611,6,1,4,2,7
906,552,6,1,5,2,7
907,595,5,1,5,2,7
908,652,7,1,6,2,8
909,557,7,1,7,2,8
910,698,7,1,6,2,7
